x,y,z,time_diff
0.208,5.269,8.179,24
0.337,4.755,8.636,15
0.163,5.786,5.837,24
0.461,5.8,4.975,23
0.375,5.438,7.618,16
0.082,5.331,7.38,23
0.242,5.436,8.758,16
0.132,5.626,9.422,23
-0.026,5.326,9.741,16
-0.093,5.598,7.341,23
0.344,5.405,6.775,16
0.168,5.467,6.925,23
0.282,5.748,6.863,16
-0.012,5.512,8.303,23
0.33,5.624,7.715,16
0.139,5.5,7.715,24
-0.221,4.953,8.113,15
0.213,5.522,8.722,24
0.161,5.276,8.546,15
0.144,5.833,6.654,24
0.082,5.567,6.844,15
0.08,5.124,7.258,24
0.032,5.436,7.556,15
0.344,5.781,8.113,24
0.387,5.467,8.81,15
0.285,5.393,7.896,24
0.242,5.022,7.132,15
0.266,5.019,7.51,24
0.373,5.517,7.513,23
0.689,6.098,6.953,16
0.639,5.472,7.653,23
0.104,5.305,7.377,16
0.523,5.384,7.715,23
0.523,5.222,8.66,16
0.358,5.638,6.47,24
0.156,5.091,6.323,15
0.28,5.7,5.751,24
0.375,5.203,7.565,15
0.508,5.519,9.546,24
0.299,5.686,8.236,15
0.328,5.474,8.213,24
0.427,5.455,6.82,15
-0.243,4.905,6.806,24
0.258,5.288,8.037,15
0.223,5.681,7.48,24
0.38,6.098,7.81,16
0.054,5.579,8.058,23
-0.319,5.272,8.739,16
-0.3,5.055,7.38,23
0.089,5.191,8.555,23
0.411,5.81,7.489,16
-0.021,5.734,7.644,16
0.111,5.022,6.863,23
0.22,5.067,7.034,24
0.22,5.374,8.505,15
0.128,5.319,7.81,24
0.611,5.65,7.977,15
0.627,5.405,7.632,24
0.48,4.534,8.386,15
0.461,5.455,8.598,24
1.011,6.407,6.489,15
0.756,6.038,8.822,24
0.17,5.226,6.58,15
0.582,5.717,7.02,24
0.487,5.257,8.813,16
0.589,5.595,8.332,23
0.389,5.65,7.546,16
0.468,5.329,7.627,23
0.375,5.048,7.403,16
0.33,5.246,8.056,23
0.301,5.662,7.737,16
0.006,5.684,6.461,23
-0.205,5.269,7.632,16
-0.624,4.153,7.422,23
-0.15,5.548,5.844,16
-0.221,6.01,6.22,23
0.254,5.572,7.991,24
-0.419,5.012,7.656,15
-0.071,5.107,6.818,16
0.723,5.526,6.963,23
0.056,5.626,7.141,24
0.266,5.657,8.256,15
0.175,5.645,8.36,24
0.137,5.312,7.882,16
0.299,5.074,9.355,23
0.308,5.922,8.484,16
0.987,5.536,8.048,23
0.437,5.643,10.165,16
0.085,5.831,7.863,23
0.337,4.988,6.999,16
0.475,5.05,7.234,23
0.577,5.788,6.542,16
1.018,6.1,7.434,23
0.67,5.712,7.934,16
0.282,5.445,7.937,23
-0.248,4.743,7.158,16
0.166,4.888,7.149,23
0.28,5.124,7.753,16
0.654,5.65,7.244,23
0.658,5.479,7.496,16
0.404,5.691,6.875,23
0.225,5.819,6.52,24
0.042,5.024,8.574,16
-0.05,5.003,8.172,23
0.316,5.303,8.601,16
0.499,5.738,7.358,23
0.708,5.717,7.532,16
0.311,5.664,6.799,23
-0.133,5.819,5.863,16
0.382,5.767,6.882,23
0.251,5.334,8.303,16
0.713,5.265,8.97,23
0.408,5.593,7.779,16
0.706,5.172,9.493,23
0.732,6.183,6.896,16
0.787,5.936,7.649,23
0.568,5.962,6.977,16
0.113,5.322,7.787,23
0.097,5.331,7.015,16
0.475,5.203,8.341,23
0.792,5.379,7.103,16
0.282,5.215,8.463,24
0.885,5.736,8.453,15
1.084,5.66,7.132,24
0.523,5.793,6.68,15
0.128,5.631,6.308,24
0.051,5.507,6.98,23
0.685,6.038,6.889,16
0.62,5.2,8.629,23
0.592,5.162,8.72,16
0.456,5.017,7.41,23
0.43,5.667,8.144,16
0.435,5.712,7.641,23
0.801,5.703,8.256,16
0.632,5.631,6.846,23
0.43,6.031,5.718,16
0.266,5.638,6.823,23
0.463,5.91,7.825,16
0.856,5.169,8.341,23
1.077,5.707,7.906,16
0.739,5.153,9.61,24
0.27,5.241,8.186,15
0.77,5.895,7.806,24
0.682,5.869,7.27,15
0.868,5.914,7.846,24
0.187,5.522,7.715,15
0.339,5.653,6.651,24
0.318,5.372,7.579,15
0.13,4.769,7.551,24
0.351,5.231,7.903,23
0.701,5.35,8.943,16
0.651,5.372,7.929,23
0.651,6.148,7.929,16
0.282,5.488,7.272,23
0.344,5.7,6.68,16
0.316,5.234,6.08,23
0.654,5.05,8.179,16
0.432,5.081,8.946,23
0.882,5.61,8.439,16
0.982,5.238,9.089,24
0.611,5.688,7.232,15
0.704,6.107,7.103,24
0.394,5.415,6.751,15
0.401,5.267,7.527,24
0.375,5.093,8.686,15
0.42,4.981,8.236,24
1.17,5.591,7.765,15
0.658,5.493,7.313,24
0.894,5.905,8.596,15
0.542,6.029,8.824,24
0.087,5.16,7.953,15
-0.048,5.479,6.713,24
0.485,5.25,6.601,23
1.001,5.303,8.848,16
0.192,4.977,9.034,23
0.937,5.786,8.094,16
0.811,5.305,7.127,23
0.901,5.879,7.325,16
0.08,5.505,7.103,24
0.337,5.812,5.282,15
0.375,5.619,5.392,24
0.275,5.224,7.691,15
-0.129,4.879,8.341,24
0.608,5.191,9.296,15
0.413,5.788,8.208,24
0.946,4.903,8.589,15
0.787,6.269,6.163,24
1.156,5.898,8.191,15
0.425,5.248,6.287,24
0.304,5.441,5.294,15
0.22,5.407,7.541,24
1.099,5.179,7.579,16
0.749,5.003,8.486,23
0.725,5.679,10.105,16
0.675,5.748,9.101,23
0.632,5.488,7.534,16
0.387,5.657,8.165,23
0.601,5.148,6.413,24
0.392,4.629,8.455,15
0.28,4.86,8.843,24
0.639,5.576,8.186,15
0.52,5.067,8.846,24
0.128,5.391,6.677,15
-0.071,5.426,7.049,24
0.566,4.981,6.496,15
0.294,4.912,8.003,24
0.506,5.883,7.36,15
0.163,5.179,9.155,24
0.485,5.472,7.41,15
0.418,5.822,7.28,24
0.349,4.143,10.231,16
0.535,5.788,7.36,23
0.439,5.529,8.429,16
0.109,4.841,7.615,23
0.139,4.815,8.16,16
0.056,5.053,6.884,23
0.28,5.329,8.305,16
0.311,5.581,7.301,23
0.22,5.05,8.148,16
-0.109,4.915,7.249,23
-0.212,4.965,8.663,24
0.332,5.643,6.818,15
0.604,5.926,7.115,24
0.773,5.243,8.684,15
0.447,5.276,8.403,24
0.456,5.077,8.065,15
0.666,5.634,8.396,24
0.518,5.141,9.567,15
0.282,5.253,8.598,24
0.38,5.098,8.298,16
1.161,5.619,7.463,23
0.318,5.091,8.56,16
0.57,5.717,8.058,23
0.332,5.141,8.015,16
0.408,4.439,8.41,23
0.447,5.393,7.146,16
0.116,5.974,8.574,23
0.373,4.765,8.087,16
0.111,4.903,6.706,23
0.377,5.286,7.458,16
0.178,5.231,7.772,23
0.292,5.56,7.094,16
0.289,5.219,7.196,23
-0.014,4.415,8.755,16
0.197,5.498,8.377,23
0.468,5.943,7.306,16
0.563,5.412,8.789,23
0.449,5.191,8.924,24
0.385,5.046,8.772,16
0.682,5.248,9.065,23
0.673,5.45,8.615,16
0.111,5.586,7.513,23
-0.221,4.977,6.596,16
0.23,4.977,6.387,23
0.306,5.476,7.206,16
0.468,5.917,7.853,23
0.263,5.686,8.163,16
0.063,4.927,8.075,23
-0.112,4.574,8.327,16
-0.281,5.25,7.363,23
0.32,5.038,7.825,16
0.263,5.565,8.251,23
-0.055,5.584,8.106,16
0.035,5.498,6.642,23
0.109,5.543,6.52,16
0.268,4.508,9.355,23
-0.129,5.453,7.62,16
-0.19,5.7,6.811,24
0.206,5.838,5.832,15
-0.064,5.412,6.235,24
-0.348,5.56,7.975,15
-0.333,5.069,8.417,24
-0.326,4.779,8.048,23
-0.252,5.303,8.87,16
-0.533,5.348,8.246,23
-0.34,6.024,6.066,16
0.275,6.072,7.111,23
0.13,5.553,7.563,16
-0.074,5.55,6.456,23
0.085,5.079,7.858,16
0.354,5.234,7.349,23
0.17,4.884,9.598,16
0.563,6.122,9.179,23
0.835,5.853,8.515,16
0.282,5.522,8.793,23
-0.09,5.605,6.97,16
-0.305,5.631,6.558,24
-0.359,5.586,6.201,15
-0.117,5.162,7.939,24
-0.357,5.062,8.475,15
-0.621,5.172,8.127,24
-0.45,5.172,7.956,15
0.232,5.488,8.341,24
-0.069,6.005,8.522,15
-0.636,6.072,7.739,24
-0.198,5.445,8.451,23
-0.536,5.731,6.789,16
-0.436,5.298,7.408,23
-0.378,5.4,9.317,16
-0.336,5.224,9.32,23
-0.352,4.822,8.898,16
0.473,5.722,7.665,23
0.487,5.545,7.806,16
0.049,5.941,8.451,23
-0.181,5.224,7.953,16
-0.3,5.248,6.411,24
-0.319,4.822,7.489,15
-0.245,4.61,6.423,24
-0.136,5.681,6.803,15
0.135,5.991,7.729,24
-0.283,5.612,7.034,15
-0.305,5.395,7.075,24
-0.481,4.796,9.305,15
-0.528,4.739,8.196,24
0.044,5.767,6.499,15
-0.086,5.676,7.803,24
-0.34,5.505,6.796,15
-0.452,5.191,7.62,24
-0.645,4.972,8.058,16
-0.179,5.138,7.808,23
0.004,6.11,8.567,16
-0.533,5.457,8.584,23
-0.269,4.574,8.386,23
-0.812,5.081,6.618,16
-0.55,4.774,6.72,24
-0.343,5.614,6.351,15
-0.436,4.696,8.16,24
-0.562,5.226,6.884,15
-0.595,4.838,7.232,24
0.139,5.667,7.399,15
-0.105,5.905,9.029,24
-0.5,5.331,9.098,15
-0.338,5.098,7.139,24
-0.4,4.622,6.542,15
-0.407,5.741,6.894,24
-0.205,5.6,8.344,15
-0.428,4.612,8.684,24
-0.214,5.386,7.051,16
-0.474,5.107,7.825,23
0.17,5.567,6.53,16
0.201,5.476,7.963,23
0.318,5.457,8.034,16
0.12,4.955,8.715,23
0.258,5.067,7.972,24
0.104,5.538,9.331,15
0.18,5.622,8.017,24
-0.159,5.365,7.415,15
-0.036,4.45,8.724,24
-0.455,5.067,6.318,15
-0.321,5.35,5.928,24
-0.007,5.643,6.539,15
-0.043,5.122,9.527,24
-0.209,4.465,9.646,15
-0.336,5.331,8.52,24
-0.395,4.991,8.048,15
-0.159,5.741,6.768,24
-0.25,5.012,7.337,16
-0.148,5.217,6.37,23
0.147,5.062,8.051,16
0.075,5.876,8.505,23
0.161,5.474,8.275,16
-0.079,5.267,8.06,23
-0.374,4.417,10.007,16
0.023,5.438,7.287,23
-0.062,5.426,6.82,16
0.392,5.138,9.005,23
-0.148,4.931,8.508,16
0.023,4.684,7.958,23
-0.338,5.488,6.313,16
-0.293,5.481,7.425,23
0.292,5.772,6.642,24
-0.257,4.793,9.222,15
0.225,4.905,8.674,16
0.425,5.326,6.43,23
0.587,5.453,8.196,24
0.025,4.946,7.187,16
0.03,4.912,9.017,23
0.12,5.384,7.61,16
0.38,5.307,8.275,23
0.168,5.484,8.12,16
0.818,5.127,8.186,23
-0.355,5.131,6.565,16
-0.1,4.586,9.117,23
-0.217,5.703,6.17,16
0.354,5.688,7.453,23
0.059,5.074,7.446,16
-0.01,4.881,7.72,23
0.242,5.774,7.08,16
0.101,5.498,8.048,23
-0.064,4.646,8.627,16
-0.276,4.541,7.313,23
-0.3,5.226,8.141,16
-0.043,5.643,7.917,23
-0.119,4.608,9.177,16
-0.098,5.003,6.873,24
-0.107,5.855,7.484,15
-0.062,5.112,7.963,24
-0.036,4.803,8.129,23
-0.138,5.188,8.422,16
-0.186,4.774,9.281,23
-0.098,5.043,7.056,16
0.066,4.727,7.189,23
0.275,5.334,6.449,16
0.204,5.234,9.581,23
0.204,5.343,8.896,16
-0.074,4.741,9.698,23
-0.2,4.908,8.536,16
-0.024,5.391,7.38,23
0.418,4.836,8.334,16
-0.031,4.941,7.377,23
-0.181,5.138,7.477,16
-0.055,5.279,6.173,23
0.173,4.665,7.408,16
-0.369,4.715,7.877,24
0.142,5.512,8.834,15
-0.112,4.579,9.379,24
-0.098,4.727,6.975,15
-0.133,5.405,7.637,24
-0.267,4.836,7.456,15
-0.514,4.769,7.077,24
-0.457,4.71,6.692,23
0.173,5.762,6.461,16
-0.257,4.265,8.974,23
0.12,5.119,7.66,16
-0.183,5.193,8.282,23
-0.167,4.741,8.029,16
0.056,4.998,8.065,23
0.285,5.426,7.694,16
0.061,5.276,7.522,23
0.37,4.905,7.853,16
0.397,5.169,7.272,23
0.232,5.312,9.186,16
0.394,4.8,8.993,24
0.101,4.539,8.71,15
-0.15,5.148,8.613,24
0.044,5.196,8.067,15
0.118,4.924,6.777,24
0.237,5.305,7.589,15
0.016,5.436,7.834,24
-0.124,4.343,8.108,15
-0.381,4.965,6.987,24
-0.195,5.341,7.689,15
0.009,4.534,8.296,24
0.097,5.167,7.213,15
0.011,4.912,7.948,24
0.113,5.398,7.427,23
-0.01,4.486,7.882,16
0.185,5.062,7.189,23
-0.071,5.574,7.682,16
0.18,4.727,8.939,23
0.101,4.829,7.908,16
0.544,5.286,8.624,24
0.135,5.36,7.672,15
0.304,4.915,6.77,24
0.151,4.91,7.941,15
0.23,5.476,7.308,24
0.328,5.469,7.241,15
0.294,4.829,9.648,24
-0.021,4.81,8.489,15
0,5.165,8.486,24
0.216,4.972,7.846,15
0.43,4.898,7.518,24
-0.026,5.255,7.649,15
-0.298,5.238,8.277,24
0.12,5.015,7.039,16
0.078,5.062,9.193,23
0.285,5.562,8.189,16
-0.086,4.796,8.586,23
0.059,4.929,7.979,16
0.03,5.386,6.794,23
0.154,5.25,7.891,24
0.092,4.531,7.67,15
-0.136,4.834,7.579,24
0.187,5.065,7.527,15
0.535,5.312,7.432,24
-0.012,4.803,8.908,15
0.085,5.148,8.127,24
0.67,5.355,7.38,15
0.23,4.496,9.348,24
0.197,5.222,8.01,15
0.082,5.66,7.513,24
0.151,4.791,9.734,15
0.282,5.077,7.425,24
0.066,5.436,7.76,16
0.07,5.434,7.865,23
-0.062,4.703,7.151,16
-0.145,4.684,6.496,23
0.099,5.167,9.058,16
0.313,4.877,9.417,23
-0.131,4.727,7.401,16
0.218,4.881,8.07,23
0.161,5.584,6.989,16
0.066,4.777,6.592,23
0.006,4.855,7.453,24
0.554,5.348,8.084,15
0.354,5.326,8.41,24
0.325,5.553,8.296,15
0.616,4.562,10.336,24
0.125,5.941,7.389,15
0.796,5.081,9.669,24
0.12,4.75,8.513,15
-0.021,5.262,5.644,24
0.092,5.641,6.596,16
0.408,4.977,8.122,23
0.297,4.919,8.796,16
-0.067,5.405,7.851,23
-0.05,4.829,7.52,16
0.282,5.093,8.929,23
0.535,5.229,8.622,16
0.482,5.745,8.16,23
0.385,4.22,8.405,16
-0.117,4.934,5.839,23
-0.195,5.105,6.934,16
0.273,5.157,6.611,23
0.158,4.988,7.351,16
0.111,5.365,8.096,23
0.675,6.002,7.984,16
0.887,5.265,9.334,23
0.523,5.412,8.827,16
-0.109,5.326,10.086,23
-0.055,5.576,5.98,24
0.056,4.358,8.786,16
0.154,4.891,6.137,23
0.039,5.207,7.737,16
0.266,4.47,8.296,23
-0.214,5.207,7.351,16
-0.007,5.198,8.486,23
-0.095,5.012,7.427,16
0.082,4.096,8.732,23
0.239,5.7,6.715,16
0.458,5.141,8.758,23
0.501,4.874,7.632,16
0.204,4.988,8.934,23
-0.01,5.579,8.303,16
0.161,4.824,7.622,23
-0.44,4.341,8.582,16
0.527,5.167,6.482,23
0.266,5.177,7.672,16
0.73,5.419,8.839,23
0.606,4.7,9.339,16
0.413,5.767,8.146,24
0.577,5.769,7.118,23
0.394,4.7,8.567,16
0.147,4.891,8.608,15
-0.136,5.148,7.156,24
-0.09,4.327,7.587,23
-0.019,4.998,5.968,16
0.006,5.581,7.349,23
0.066,5.146,8.365,16
0.33,4.974,8.891,23
-0.181,5.219,8.153,16
-0.114,5.043,8.029,23
0.289,4.96,7.18,16
0.301,5.105,7.387,23
0.123,5.174,7.834,16
0.33,5.276,7.515,23
0.168,4.351,8.901,24
0.059,5.422,7.358,15
0.454,5.007,7.853,16
0.568,5.212,8.348,23
0.313,4.719,9.189,16
0.385,5.876,7.144,24
0.432,4.691,9.222,15
0.47,5.134,9.029,24
0.387,5.467,7.306,15
0.746,4.629,7.972,24
0.156,4.779,7.401,15
0.318,5.491,6.884,24
0.318,4.958,6.858,23
0.194,4.993,8.355,16
-0.064,5.319,7.618,23
0.354,5.203,8.486,16
0.318,4.708,8.608,23
0.011,5.348,7.906,16
0.375,4.877,8.11,23
-0.005,4.831,6.244,16
-0.086,5.174,8.272,23
0.128,5.569,7.237,16
0.104,4.517,8.46,23
0.173,5.56,7.977,24
0.225,5.024,8.653,16
0.316,4.667,8.241,15
-0.138,5.338,7.672,24
-0.01,5.103,8.175,15
0.144,4.85,7.637,24
0.516,5.679,8.691,15
0.251,4.789,8.86,24
0.401,5.21,9.134,15
0.161,5.369,7.915,24
0.318,4.8,8.291,15
0.366,5.281,8.946,24
-0.007,4.705,7.987,15
0.063,4.543,6.946,24
0.213,5.3,6.58,23
0.125,5.098,8.903,16
0.218,4.296,8.167,23
-0.345,5.367,6.168,16
0.549,5.084,7.349,23
0.587,5.017,7.956,16
0.373,5.196,8.039,24
-0.112,4.886,9.231,15
-0.169,4.955,8.453,24
0.173,4.867,7.603,15
-0.188,5.181,7.334,24
0.258,5.184,7.846,15
-0.05,4.929,8.286,24
0.239,5.162,8.839,15
0.013,4.967,8.482,24
-0.383,4.672,7.308,15
0.092,5.517,6.063,24
0.018,4.558,9.062,15
-0.317,5.369,7.003,24
-0.314,5.034,7.882,16
-0.121,4.865,8.879,23
-0.121,5.074,8.846,16
-0.159,4.491,9.267,23
-0.398,5.61,6.342,23
-0.414,5.062,7.513,16
-0.6,4.665,7.534,24
-0.852,5.272,7.108,15
-0.845,4.351,8.096,24
-0.45,4.748,7.589,15
-0.467,5.122,8.053,24
-1.442,4.182,7.82,15
-0.814,5.36,7.832,24
-1.488,4.322,8.579,15
-1.533,4.938,7.963,24
-1.352,4.822,6.744,15
-1.559,4.669,7.572,24
-1.423,4.731,9.4,15
-1.833,4.489,7.865,24
-1.752,5.157,8.115,16
-1.769,4.598,8.203,23
-2.185,4.781,7.194,16
-1.992,4.988,8.429,23
-2.104,4.85,8.115,16
-2.13,4.624,9.515,23
-2.388,4.672,7.765,16
-2.221,4.784,6.844,23
-1.562,4.76,8.946,16
-2.152,4.212,8.789,23
-2.04,5.167,8.405,16
-1.65,4.472,8.696,23
-1.914,5.15,8.027,24
-1.578,4.865,7.446,15
-1.752,4.95,7.941,24
-1.588,5.053,9.02,15
-2.133,4.593,7.525,24
-2.154,4.791,8.227,15
-2.123,4.539,7.656,24
-2.552,4.781,8.125,16
-2.271,4.467,7.906,23
-2.164,4.317,7.432,16
-2.218,5.169,7.732,23
-2.945,4.439,7.608,16
-2.388,3.979,8.441,23
-3.487,4.439,7.218,16
-3.166,4.172,8.586,23
-2.509,4.619,6.913,16
-3.094,4.422,8.329,23
-2.792,3.936,7.518,16
-3.202,4.915,6.244,23
-2.88,3.979,8.946,16
-3.452,4.655,8.277,23
-2.511,4.331,9.172,24
-3.13,4.484,7.97,15
-3.321,4.446,8.403,24
-2.975,4.241,6.873,15
-2.764,4.712,7.403,24
-2.466,4.524,8.589,16
-3.273,4.765,8.263,23
-2.854,4.539,8.774,16
-2.864,4.296,9.855,23
-2.309,4.977,8.51,16
-2.776,4.093,9.827,23
-2.542,4.827,6.946,16
-2.288,4.627,6.765,23
-2.956,4.21,7.377,16
-2.464,4.427,8.148,23
-2.859,4.55,7.32,16
-2.654,4.743,9.603,23
-3.066,4.11,8.853,16
-2.911,5.098,9.12,23
-2.711,4.591,8.053,16
-2.702,4.336,8.403,23
-2.257,4.777,7.313,16
-2.33,4.57,8.239,23
-2.849,4.584,7.977,16
-1.883,4.791,7.744,24
-2.461,4.715,8.855,23
-2.097,4.584,8.367,16
-2.542,4.277,8.365,23
-1.978,5.329,7.177,16
-2.407,3.682,10.481,23
-2.797,4.953,7.494,16
-2.457,4.529,8.129,23
-2.295,4.408,8.624,16
-3.025,4.667,8.394,23
-3.156,4.65,6.853,16
-3.059,4.608,8.403,23
-3.349,4.446,6.427,16
-3.516,3.572,10.443,23
-3.347,4.329,8.727,16
-3.068,4.869,7.496,23
-3.352,4.484,9.548,16
-3.594,4.446,7.944,23
-4.039,4.827,7.08,16
-3.342,4.229,9.37,24
-3.885,4.16,8.015,15
-3.452,3.646,9.515,24
-3.292,4.836,7.115,15
-3.252,3.867,8.703,24
-3.309,5.203,7.196,23
-2.84,3.62,9.598,16
-3.171,5.065,7.184,15
-2.104,5.024,7.594,24
-2.742,4.42,7.529,23
-3.299,4.862,7.427,16
-2.959,3.113,8.589,23
-2.868,4.991,6.756,16
-2.74,4.596,8.215,23
-2.945,3.798,8.039,16
-3.811,4.005,7.839,23
-3.004,4.681,5.48,16
-3.068,4.534,7.91,23
-3.161,4.753,5.271,16
-2.397,5.036,6.446,24
-2.633,4.455,7.784,15
-3.061,4.534,6.813,24
-3.216,3.701,9.029,15
-2.449,4.555,8.832,24
-2.133,5.288,8.436,15
-2.145,4.781,6.992,24
-2.349,5.143,3.966,15
-2.426,5.862,5.625,24
-2.764,4.819,6.544,23
-2.523,6.05,6.825,16
-1.495,6.238,8.855,15
-2.435,6.238,6.82,24
-2.93,6.002,5.954,23
-1.792,5.557,9.01,16
-1.595,6.352,9.519,23
-1.628,6.343,9.062,16
-2.585,5.826,4.733,23
-3.404,3.977,5.24,16
-2.902,5.324,3.069,24
-2.718,5.003,7.76,15
-2.049,5.067,9.619,24
-2.119,5.098,11.529,15
-2.873,4.712,10.881,24
-2.209,5.241,8.484,15
-2.887,4.374,8.684,24
-3.344,4.053,6.399,15
-2.721,4.572,5.066,24
-2.978,4.013,6.915,15
-3.297,3.879,8.596,24
-2.718,4.431,7.156,15
-1.954,4.979,8.958,24
-2.552,4.41,10.603,16
-2.142,4.974,8.979,23
-2.19,4.831,10.902,16
-2.076,5.146,9.258,23
-2.966,4.946,8.453,16
-2.53,4.884,8.422,23
-2.48,5.05,7.415,16
-2.321,4.681,7.599,23
-2.116,5.619,5.044,24
-2.073,5.217,6.53,15
-2.199,4.815,5.63,24
-1.521,5.298,5.768,15
-1.842,5.326,6.396,24
-0.969,5.036,8.272,15
-1.557,5.331,6.161,24
-0.838,5.374,7.063,15
-0.278,5.86,8.196,24
-0.212,5.998,8.098,15
-0.795,4.972,9.032,24
0.661,5.56,7.289,16
0.466,5.545,7.372,23
-0.19,5.193,7.991,16
-0.512,5.136,8.189,23
-0.474,5.703,8.194,16
-0.188,5.15,7.67,23
-0.538,4.7,7.515,16
-0.281,5.676,8.151,23
-0.593,4.717,7.163,16
-0.643,5.61,8.289,23
-0.486,5.188,8.865,24
-0.995,4.769,8.42,15
-0.928,5.343,8.184,16
-0.519,4.953,7.922,23
-0.528,5.027,8.082,24
-0.381,5.136,7.844,15
-0.736,4.841,7.832,24
-0.364,5.205,7.939,15
-0.743,4.741,7.579,24
-0.845,5.365,8.172,16
-0.664,4.548,7.703,23
-0.386,5.267,6.865,16
-0.071,5.024,8.729,23
0.047,5.146,8.022,16
-0.331,5.229,8.993,23
-0.324,4.903,8.379,16
-0.233,4.641,7.829,23
-0.124,5.112,8.839,16
-0.219,4.708,8.284,23
-0.619,5.141,6.582,16
-0.659,4.617,8.472,23
-0.326,5.029,7.263,16
-0.436,5.038,8.584,23
-0.562,5.174,6.335,16
-0.519,5.038,7.237,23
-0.538,5.034,8.127,16
-0.681,4.786,7.684,23
-0.34,5.105,7.87,24
-0.452,5.229,7.96,16
-0.331,4.748,8.989,23
-0.593,5.177,7.944,16
-0.94,4.36,8.079,23
-0.605,5.505,4.675,16
-0.062,4.891,9.108,23
-0.328,5.103,8.774,16
-0.393,5.438,9.074,23
-0.786,4.884,9.012,16
-0.193,4.917,9.241,23
-0.528,4.862,8.046,16
-0.497,5.003,6.573,23
-0.231,5.084,7.722,16
-0.124,5.291,8.544,23
-0.378,4.467,8.446,16
-0.314,4.946,6.749,23
-0.557,5.081,7.991,16
-0.471,4.422,9.762,23
-0.567,5.136,7.837,16
-0.15,4.831,9.139,24
0.268,5.01,7.877,15
-0.481,5.445,7.241,24
-0.071,4.793,7.701,15
-0.436,4.934,7.972,24
0.075,5.381,8.236,23
0.604,4.8,7.391,16
0.258,4.967,7.944,23
-0.031,5.003,8.782,16
0.78,4.45,8.574,23
0.53,5.743,6.066,16
0.508,5.212,7.325,23
0.756,5.179,9.048,16
0.523,5.296,8.375,23
0.123,4.912,9.31,16
0.039,4.872,8.436,23
0.213,5.112,6.963,16
0.696,5.129,7.518,23
0.427,5.062,8.51,16
0.592,5.322,8.596,24
0.387,5.172,7.627,15
-0.033,5,9.691,24
-0.162,4.808,8.186,15
-0.307,5.06,6.625,24
-0.224,4.917,7.308,15
0.123,4.65,8.824,24
-0.198,5.257,8.303,15
-0.038,5.127,8.277,24
0.085,5.086,7.808,23
0.247,4.938,9.041,16
-0.014,4.762,6.501,23
-0.512,5.336,7.541,16
-0.331,5.024,8.189,16
0.166,4.662,7.458,23
0.12,5.365,8.572,23
0.099,4.846,9.229,16
0.158,4.567,7.61,23
0.082,5.276,7.534,16
0.325,5.188,8.736,24
-0.324,4.877,8.398,15
-0.338,5.495,6.813,24
0.028,4.505,8.363,15
0.527,5.398,8.148,24
0.77,5.179,8.92,15
-0.038,5.162,6.927,24
-0.202,5.495,8.713,15
0.375,4.51,8.739,24
-0.059,5.057,6.613,15
0.444,5.155,7.779,24
0.128,4.505,7.563,15
0.285,5.1,7.394,24
0.447,4.8,8.313,16
0.266,5.005,8.279,23
0.101,5.041,8.503,16
0.432,5.1,7.51,23
0.261,5.698,8.141,23
-0.074,4.836,9.015,16
-0.229,4.96,7.863,24
0.185,5.56,8.422,15
-0.052,4.486,8.879,24
-0.162,5.957,6.499,15
-0.074,4.781,9.293,24
-0.126,4.936,8.827,15
-0.395,4.979,7.41,24
-0.04,4.919,7.658,15
-0.224,5.153,7.877,24
-0.109,4.891,7.891,15
0.173,4.531,8.217,24
0.144,5.424,8.391,15
-0.026,4.56,8.574,24
0.149,4.924,7.225,16
0.861,5.276,8.122,23
0.22,4.546,8.132,16
0.037,5.079,8.379,23
0.208,4.958,8.079,16
0.385,4.66,7.929,23
0.27,5.431,7.277,24
0.337,4.891,9.431,15
-0.214,4.962,7.187,16
0.149,5.155,6.589,23
0.028,4.886,7.646,24
-0.538,4.972,9.062,15
-0.424,4.622,8.734,24
0.201,5.198,7.251,15
0.051,4.874,8.453,24
0.054,4.891,8.796,15
-0.317,4.955,8.034,24
-0.114,5.296,7.237,15
0.02,4.915,8.044,24
0.089,5.1,9.217,16
-0.138,4.496,8.755,23
-0.286,5.524,5.875,16
-0.14,4.467,9.143,23
0.092,4.781,7.791,16
-0.026,5.517,8.553,23
-0.129,4.474,8.403,16
0.135,4.848,8.432,23
0.32,5.495,7.572,16
0.201,4.522,8.977,23
0.004,5.312,8.915,16
-0.019,4.95,7.446,23
-0.293,4.703,7.484,16
-0.119,5.031,7.977,23
0.049,4.917,8.339,24
0.199,5.41,7.787,15
-0.112,4.662,8.686,24
-0.114,5.019,7.653,15
0.161,5.186,8.272,24
0.075,4.641,7.82,16
0.349,5.181,7.108,23
0.144,5.198,8.417,16
-0.059,4.71,9.586,23
0.044,5.007,8.158,16
-0.176,4.919,8.37,23
-0.283,4.884,6.363,16
-0.031,5.057,7.537,23
-0.079,4.481,7.191,16
-0.143,5.288,7.577,23
-0.124,4.819,8.113,16
-0.295,4.891,7.865,23
-0.155,5.286,8.182,16
-0.162,4.498,6.934,23
-0.155,4.777,7.868,16
-0.05,5.157,7.308,23
-0.281,4.798,7.089,16
-0.398,5.215,8.158,23
0.399,5.141,8.946,16
-0.04,5.186,8.125,24
-0.255,5.262,7.48,23
-0.307,4.765,8.434,16
0.225,5.386,7.494,23
0.073,4.903,8.541,16
