x,y,z,time_diff
-0.124,-0.371,8.541,23
-1.528,0.406,9.717,23
-0.614,0.323,9.236,16
-1.054,-0.197,9.131,24
-0.626,0.073,8.946,15
-0.807,-0.185,7.668,24
-0.874,-0.128,7.987,15
-0.531,0.061,9.129,24
-0.133,0.161,10.048,15
-0.138,0.616,10.207,24
0.411,0.673,11.188,23
-0.181,0.356,10.138,16
-0.176,0.873,8.998,23
0.178,0.668,9.239,16
-1.093,0.616,9.284,23
-0.369,0.421,9.129,16
-0.607,-0.007,8.765,23
-1,-0.093,9.115,16
-0.75,-0.059,9.912,23
-0.705,0.011,10.079,24
-1.019,0,8.915,15
-1.376,0.744,9.753,24
-0.764,0.585,9.791,16
-1.492,0.185,9.786,23
-0.826,0.64,9.455,16
-1.09,0.416,10.555,23
-1.133,0.442,11.462,16
-0.433,0.321,11.041,23
-1.262,0.342,10.783,16
-0.669,0.77,9.955,23
-0.328,1.173,10.15,16
-0.521,1.066,9.108,23
-0.162,0.635,8.97,16
-0.502,0.735,9.56,23
-0.859,0.616,9.734,24
0.539,0.492,9.574,15
-0.474,0.323,9.838,24
-0.352,0.13,8.574,15
-0.333,0.43,8.491,24
-0.869,0.632,9.108,15
-0.309,0.497,8.912,24
-0.395,0.556,9.66,16
-0.995,0.073,10.426,23
-0.559,0.049,10.429,16
-1.112,0.216,10.581,23
-0.647,0.311,10.098,23
-0.278,0.156,9.977,16
-1.081,-0.05,9.279,24
-0.7,0.425,8.267,15
-0.907,0.404,9.381,24
-0.471,0.325,9.767,15
-0.662,0.128,9.977,24
-1.164,0.002,9.936,15
-0.288,0.387,9.767,24
-0.995,0.549,9.129,15
0.173,0.623,8.872,24
-1.566,0.18,8.067,23
-0.264,0.059,8.334,16
-1.038,0.09,8.096,23
-1.378,0.451,8.739,16
0.756,0.478,9.303,23
-1.393,0.161,7.77,16
-0.359,-0.078,8.041,23
-0.126,-0.609,8.098,16
-1.471,-0.09,8.827,23
0.158,-0.205,9.284,16
-1.276,-0.754,10.4,24
-1.024,-0.047,10.141,23
0.075,-0.25,9.669,16
-1.654,-0.673,9.012,23
-0.447,-0.366,9.679,16
-0.324,-0.047,9.988,23
-1.126,0.142,10.472,16
0.025,0.023,9.858,23
-1.616,-0.097,8.355,16
-0.533,-0.276,8.208,23
-1.226,-0.221,8.386,16
-0.852,-0.159,8.865,23
-1.176,-0.526,9.405,24
-1.304,0.206,8.77,15
-0.564,0.478,8.601,24
-0.533,0.361,8.655,15
-0.952,0.597,8.46,24
-0.179,-0.195,8.441,15
-0.064,0.713,8.817,24
-0.857,0.225,10.181,16
0.149,-0.043,11.126,23
-0.855,-0.3,9.403,16
-1.028,-0.057,8.722,23
-0.252,0.132,8.658,23
-0.905,-0.135,9.27,16
0.151,0.482,10.395,24
-1.15,0.254,9.648,15
-1.102,0.197,9.286,24
-0.276,0.102,8.865,15
-1.202,0.087,9.217,24
0.499,0.423,9.867,15
-1.369,0.435,9.879,24
-0.826,0.416,9.341,15
-0.828,0.113,8.498,24
0.111,0.056,8.955,23
-0.721,-0.007,8.891,16
-1.133,-0.497,10.124,23
0.351,-0.376,10.679,16
-0.995,-0.247,8.677,23
-0.012,-0.088,8.439,16
0.009,0.282,9.608,23
-2.028,-0.014,9.722,16
0.544,-0.335,9.474,23
-1.359,0.454,9.012,16
0.158,0.83,9.786,24
0.668,0.211,10.76,23
-1.59,0.323,10.367,16
-0.552,-0.414,8.377,23
-0.947,0.347,8.31,16
-2.323,-0.238,9.243,23
0.577,-0.769,8.727,16
-2.347,0.178,9.372,23
-0.467,0.528,9.755,16
0.418,0.247,8.596,23
-1.861,-0.497,10.138,16
0.811,-0.795,8.991,23
-1.588,-0.712,9.003,24
-1.371,0.059,8.617,15
0.794,-0.393,10.474,24
-1.647,-0.593,10.757,15
1.142,-0.581,8.025,24
-0.964,-0.133,7.541,15
-0.857,0.23,7.703,24
0.818,-0.257,9.439,16
-1.847,-0.178,10.598,23
0.001,-0.709,9.155,16
-1.588,-0.85,9.155,23
-2.207,-0.523,9.648,23
-0.286,-1.302,8.984,16
-2.007,-0.576,9.041,24
-0.117,-0.44,9.084,15
-0.243,-0.257,9.658,24
-1.014,-0.352,9.12,23
0.754,-0.643,9.486,16
-1.174,-0.766,8.817,15
-0.321,-0.519,8.379,24
0.235,-0.752,8.77,15
-1.804,-0.288,9.76,24
0.394,-0.402,9.593,15
-1.528,-0.152,8.574,24
-0.126,0.309,8.889,23
0,0.294,9.191,16
-1.2,0.506,8.989,23
0.037,-0.228,9.424,16
-0.797,0.159,8.715,23
-0.695,0.006,8.229,16
-0.855,-0.345,10.35,23
-1.266,-0.933,9.848,16
-0.226,-0.457,9.31,24
-0.962,-0.788,10.464,15
-0.869,-0.412,10.353,24
-0.105,0.411,10.581,23
-0.65,0.511,10.193,16
-0.49,-0.388,9.215,23
-1.045,-0.138,9.058,16
-0.681,-0.488,8.522,23
0.297,-0.64,8.127,16
-1.428,-0.6,8.993,23
-0.245,-0.514,8.627,16
-0.988,-0.497,7.782,23
-0.843,-0.871,8.577,16
-0.102,-0.497,8.227,23
-1.307,-0.24,8.817,24
-0.44,-0.609,8.929,15
-0.633,-0.785,9.341,24
-1.338,-0.333,9.101,15
-0.376,-0.424,11.317,24
-0.655,-1.157,10.319,16
-0.788,-0.585,9.698,23
-0.676,-0.831,9.177,16
-1.569,0.173,9.539,23
-1.031,0.306,11.014,16
-0.874,-0.404,11.559,23
-1.354,-0.857,10.203,24
0.311,-0.316,9.462,15
-1.171,-0.476,8.367,24
-0.288,-0.626,8.505,15
0.118,-0.781,8.265,24
-0.476,-0.588,8.382,15
-0.831,-0.764,9.696,24
-0.293,-0.759,10.324,15
-1.116,-1.197,9.974,24
-1.288,-0.659,8.282,15
-0.609,-0.752,10.229,24
-0.855,-0.343,11.283,23
-0.088,-0.812,9.227,16
-0.733,-0.509,9.51,23
-0.319,-0.752,9.95,16
-0.35,-0.692,10.467,23
-1.183,-0.528,8.877,16
0.049,-0.369,9.403,23
-1.033,-0.14,9.7,16
-0.402,-0.692,10.06,24
0.082,-0.531,9.639,15
-1.616,-0.021,9.398,24
0.301,-0.462,7.901,23
-0.919,-0.419,6.554,16
-0.605,-0.726,7.101,23
-0.043,-0.766,8.889,16
-0.928,-0.478,9.66,23
-0.093,-0.259,8.998,16
-0.607,-0.04,9.436,23
-0.509,0.028,10.069,16
1.001,-0.014,10.422,23
-0.526,0.299,11.245,16
0.746,0.104,10.457,23
-0.331,-0.093,9.886,24
-0.186,0.099,10.536,15
-0.207,0.092,9.877,24
-0.35,-0.307,9.743,15
-1.169,-0.478,8.982,24
-0.105,-0.633,9.096,16
-0.695,-0.795,8.475,23
-0.533,-0.483,9.362,16
0.116,-0.502,9.593,23
-0.702,-0.438,10.553,16
1.061,-0.412,8.544,23
-0.845,-0.178,7.808,24
0.318,-0.359,8.982,15
0.813,0.087,9.769,24
-0.588,-0.112,9.905,15
0.801,-0.302,10.867,24
-0.138,0.013,9.679,15
-0.75,-0.262,9.198,24
0.311,-0.021,8.898,15
-1.19,-0.34,9.179,24
-0.021,-0.473,9.481,15
-1.119,-0.102,9.605,24
-0.133,-0.016,9.922,23
-0.352,-0.671,9.629,16
-0.069,-0.507,9.246,23
-0.59,-0.681,8.239,16
-0.124,-0.369,7.92,23
0.039,-0.197,8.71,16
-0.517,-0.302,9.096,23
-0.031,0.111,9.896,16
-0.421,0.487,9.527,24
-0.15,0.068,9.553,15
-0.636,-0.05,10.531,24
-0.928,-0.197,8.843,23
0.694,-0.362,9.474,16
-0.971,-0.266,9.455,23
0.066,-0.3,9.65,16
-0.179,-0.385,10.15,23
-0.966,-0.733,9.046,16
0.668,-0.683,9.581,23
-1.809,-0.404,8.189,24
0.201,-0.44,9.267,15
-0.219,-0.8,9.824,16
-0.985,-0.902,9.298,23
-0.317,-0.388,9.015,24
-0.664,-0.528,8.655,15
-0.079,-0.747,8.82,24
-0.179,-0.421,9.234,15
-1.162,-0.383,9.796,24
0.332,-0.609,9.631,16
-0.2,-0.669,9.548,23
-0.309,-0.473,9.155,16
-0.026,-0.507,10.374,23
-0.088,-0.735,11.255,16
0.02,-0.504,10.079,23
0.018,-0.49,9.891,16
-0.419,-0.733,9.874,23
-0.436,-0.771,10.365,24
0.823,-0.764,11.16,15
-0.245,-0.74,10.179,24
0.489,-0.909,9.105,15
-0.405,-0.831,8.372,24
-1.119,-0.569,8.408,15
-0.181,0.075,9.577,24
-1.066,-0.393,10.205,15
0.12,-1.057,9.546,24
-1.531,-0.393,9.458,23
-0.367,-0.238,10.986,16
0.613,-1.052,10.91,23
-1.393,-0.359,8.524,16
-0.026,-0.757,8.934,23
-0.838,-0.609,10.217,16
-0.393,-1.28,9.265,23
0.094,-1.471,7.71,16
-0.838,-0.857,10.362,24
0.899,-0.607,10.357,15
-1.162,-0.6,8.779,24
0.294,-0.902,8.705,23
-0.44,-0.866,8.774,16
-1.071,-0.562,9.101,23
0.604,-0.885,9.529,16
-0.976,-1.257,9.619,23
-0.036,-0.545,8.165,16
-1.062,0.085,9.617,23
-0.409,-0.426,10.722,16
0.451,-0.809,9.677,23
-0.576,-0.795,8.17,16
0.313,-0.438,9.643,23
-0.519,-0.445,9.377,16
-0.724,-0.669,8.986,23
0.175,-0.378,8.789,24
-0.995,-0.616,9.472,15
0.518,-0.407,9.748,24
-1.602,-0.814,9.082,16
-0.988,-0.383,9.212,23
0.544,-0.419,10.26,16
-1.631,-0.99,9.605,23
0.297,-1.033,8.901,16
-1.545,-0.374,9.719,23
0.018,-0.552,10.831,16
-0.288,-0.578,10.053,23
-1.459,-0.769,9.684,24
0.501,-1.269,9.927,15
-1.454,-0.697,9.374,24
-0.159,-0.764,9.362,15
0.099,-0.969,10.36,24
-0.655,-0.895,8.903,15
0.48,-0.857,9.17,24
-1.078,-0.302,9.462,15
-0.145,-0.564,9.27,24
0.33,-0.571,8.705,15
-1.852,-0.671,8.901,24
0.611,-0.414,9.339,23
-1.021,-0.264,10.119,16
-0.586,-0.476,9.508,23
0.199,-0.538,8.958,16
-2.437,-0.54,8.853,23
0.454,-0.569,9.891,16
-1.2,-0.438,9.558,24
-0.831,-0.809,8.705,15
0.187,-0.6,8.491,24
-1.09,-0.366,10.257,15
0.777,-0.997,9.984,24
-1.302,-0.914,9.289,23
-0.743,-0.662,9.296,16
0.404,-0.281,10.472,23
-0.983,-0.942,10.564,16
0.249,-1.097,8.791,23
-0.807,-0.283,8.708,16
-1.195,0.156,10.119,23
0.408,-0.709,10.091,16
-1.645,-0.769,8.622,23
-0.521,-0.085,8.817,16
-0.105,-0.583,9.836,23
-1.538,-0.992,8.432,24
0.147,-0.619,7.513,15
-1.745,-0.112,8.696,24
-0.75,-0.473,9.681,16
-0.062,-0.712,9.01,23
-1.947,-0.452,8.52,16
0.444,-0.031,10.886,23
-0.786,-0.552,11.107,16
-0.231,-1.09,8.893,23
-0.186,-0.447,8.962,16
-0.788,-0.319,11.102,23
0.782,-0.643,10.124,24
-1.171,-0.357,8.47,15
-0.148,-0.564,9.679,24
-0.452,-0.842,10.293,15
-0.719,-1.328,10.086,24
0.018,-1.009,9.277,15
-1.826,-0.911,10.531,24
0.22,-0.807,9.077,15
-1.55,-0.6,8.491,24
-0.733,-0.557,9.75,23
-0.102,-0.512,9.774,16
-1.407,-0.609,9.284,23
0.208,-0.514,8.732,16
-1.45,-0.133,8.893,23
-0.019,-0.44,9.341,16
-0.4,-0.883,9.524,23
-1.047,-0.821,8.26,16
-0.35,-0.602,8.763,24
-0.681,-0.183,10.155,15
-0.531,-0.471,10.579,24
-0.39,-0.759,10.017,15
0.051,-0.731,9.353,24
-0.931,-0.64,10.274,15
-1.207,-0.519,9.784,24
-0.219,-0.754,10.286,23
-0.976,-0.578,9.71,16
-0.552,-0.316,8.951,23
-0.9,-0.652,9.589,16
-0.645,-0.714,9.117,23
-0.885,-0.493,8.408,16
-0.945,-0.464,8.805,23
-0.262,-0.643,9.103,16
-1.519,-0.659,9.793,23
-0.155,-0.604,10.743,24
-1.333,-0.421,10.422,15
-0.326,-0.345,10.215,24
-0.712,-0.24,9.534,16
-1.331,-0.593,9.331,23
-0.369,-0.781,8.463,16
-1.323,-0.116,8.851,23
-0.133,-0.216,9.32,16
-0.964,-0.162,10.038,23
-0.786,0.071,9.927,16
0.128,-0.302,10.343,23
-0.883,-0.283,9.608,24
-0.743,-0.731,8.77,15
-0.555,-0.409,8.46,24
-0.876,-0.931,8.229,15
-0.645,-0.469,9.717,24
-0.84,-0.1,11.171,15
-0.198,-0.176,10.755,24
-0.528,-0.226,10.874,15
-0.978,-0.371,10.029,24
-0.686,-0.65,8.505,15
-0.655,-0.816,8.377,24
-0.683,-0.493,7.477,23
-0.747,-0.269,8.532,16
-0.94,-0.471,10.743,23
0.149,-0.545,11.2,16
-0.919,-0.614,10.85,23
-0.217,-0.088,9.372,16
-0.512,-0.814,8.946,24
-0.888,-1.052,8.465,15
-0.348,-0.383,7.484,24
-1.578,-0.445,8.684,15
-0.431,-0.533,10.179,24
-0.9,-0.512,10.05,23
-0.907,-0.376,8.972,16
-0.847,-0.457,9.262,23
-1.269,-0.055,9.907,16
0.061,-0.871,9.248,23
-0.409,-0.678,8.101,16
-1.121,-0.464,8.651,23
-0.424,-0.533,10.379,16
-0.393,-0.552,11.352,23
-0.583,-0.907,9.431,16
-1.171,-0.714,8.955,23
-0.721,-0.295,10.379,24
-0.728,-0.666,11.343,15
-0.381,-1.078,9.762,24
-0.862,-0.842,8.317,16
-1.221,-0.545,10.553,23
-0.114,-0.528,11.514,16
-0.674,-0.452,8.591,23
-1.452,-0.559,8.044,16
0.082,-0.378,10.298,23
-1.35,-0.573,9.962,16
-0.993,-0.812,7.677,23
-0.428,-0.5,8.76,24
-1.664,-0.424,9.846,15
0.278,-0.752,9.47,24
-1.878,-0.364,9.553,15
-1.238,-0.338,10.524,24
0.344,-0.44,11.205,15
-1.947,-0.719,9.35,24
0.192,-0.2,9.846,15
-0.797,0.006,10.724,24
-0.774,-0.497,10.103,15
0.461,-0.911,9.293,24
-1.94,-0.671,8.986,23
0.066,-0.357,10.519,16
-0.747,-0.707,9.974,23
-1.371,-0.914,9.377,16
0.201,-0.678,9.21,23
-1.638,-0.671,8.898,16
-0.245,-0.778,9.141,24
-0.666,-0.378,9.974,15
-1.523,-0.593,10.86,24
-0.402,-1.08,9.36,15
-2.157,-0.626,8.851,24
-0.669,-0.709,9.16,23
-0.626,-1.261,8.751,16
-1.809,-1.031,8.291,23
-0.19,-0.681,8.855,16
-1.15,-0.604,9.555,23
-1.019,-0.947,8.253,16
-0.821,-0.562,8.425,23
-1.319,-0.424,10.538,16
-0.09,-0.414,10.129,23
-1.559,-0.435,8.858,16
-0.605,-0.131,10.231,23
-0.362,-0.731,10.207,24
-2.195,-0.643,8.901,15
-0.129,-0.419,9.527,24
-0.933,-0.185,10.664,16
-1.809,-0.545,9.12,23
-0.481,-0.29,9.558,16
-1.462,-0.312,10.607,23
-1.233,-0.75,8.993,23
-1.05,-0.428,8.567,16
-0.905,-0.133,10.286,16
-1.04,-0.509,9.467,23
-1.542,-0.552,9.474,24
-1.431,-0.559,10.01,15
-1.181,-0.688,8.97,24
-1.89,-0.538,8.484,15
-1.143,-0.673,9.641,24
-1.795,-0.488,9.622,15
-1.371,-0.533,9.858,24
-1.485,-0.538,9.743,15
-2.009,-0.861,8.058,24
-1.497,-0.512,8.817,15
-1.9,-0.447,9.258,24
-1.393,-0.593,8.282,16
-1.55,-0.107,9.681,23
-1.688,-0.297,9.367,23
-1.345,-0.809,9.151,16
-1.995,-0.645,9.893,24
-1.285,-0.95,8.051,15
-1.592,-0.678,8.184,24
-1.314,-0.74,9.277,15
-1.428,-0.566,8.943,24
-1.735,-0.245,9.912,15
-0.974,-0.433,9.884,24
-1.473,-0.847,9.077,15
-1.595,-0.581,9.95,24
-1.319,-0.871,9.003,23
-2.092,-0.528,8.948,16
-1.366,-0.281,9.603,23
-1.614,-0.707,8.415,16
-2.107,-0.564,9.746,23
-1.481,-0.374,9.431,16
-2.442,-0.595,9.024,23
-1.757,-0.207,9.724,16
-2.204,-0.593,9.679,23
-2.354,-0.604,9.6,16
-2.376,-0.664,9.577,24
-2.599,-0.562,7.927,23
-2.302,-0.757,9.001,16
-2.407,-0.576,9.472,23
-2.626,-0.59,8.441,16
-2.347,-0.593,9.5,23
-2.721,-0.583,9.47,16
-2.426,-0.716,8.482,23
-2.823,-0.433,9.81,16
-2.042,-0.652,9.439,23
-3.059,-0.438,9.036,16
-3.106,-0.359,9.927,23
-2.611,-0.652,9.75,24
-3.064,-0.528,8.846,15
-2.892,-0.452,8.241,24
-3.102,-0.362,9.141,15
-3.373,-0.523,11.005,24
-2.64,-0.685,9.953,15
-2.909,-0.343,7.758,24
-3.068,-0.478,8.698,16
-3.068,-0.866,9.36,23
-2.616,-0.769,8.848,16
-3.102,-0.607,8.694,23
-3.14,-0.612,8.636,23
-3.294,0.009,9.977,16
-2.756,-0.395,9.122,24
-3.58,-1.33,8.453,15
-3.671,-0.654,9.02,24
-3.302,-1.08,9.448,15
-3.29,-0.819,8.301,24
-3.244,-0.75,8.627,15
-4.175,-0.166,9.655,24
-3.194,-0.452,9.981,15
-2.952,-0.488,8.355,24
-3.285,-0.45,9.134,23
-3.468,-0.328,10.598,16
-2.878,-0.297,10.476,23
-3.313,-1.24,9.293,16
-4.123,-1.107,9.284,23
-3.304,-0.424,10.076,16
-3.142,-0.638,8.782,23
-3.521,-1.261,7.149,16
-3.164,-0.742,8.489,23
-3.611,-0.859,9.688,16
-3.344,-0.504,9.684,24
-3.478,-1.104,7.756,23
-3.901,-0.745,8.972,16
-3.775,-0.431,10.415,23
-3.89,-0.728,9.665,16
-3.709,-0.762,8.051,23
-3.618,-0.631,8.736,16
-3.168,-0.507,9.462,23
-3.199,-1.335,8.434,16
-4.068,-0.64,8.201,23
-4.687,-0.764,9.084,16
-4.232,-1.307,9.4,23
-4.682,-1.352,8.127,24
-4.594,-0.992,8.408,15
-4.601,-1.204,8.974,24
-4.575,-1.135,8.477,15
-4.006,-1.064,8.694,24
-4.316,-1.031,10.279,15
-3.911,-1.209,9.322,24
-4.211,-1.059,8.924,16
-3.837,-0.878,9.581,23
-4.22,-0.933,9.008,16
-3.58,-0.99,8.927,23
-3.661,-0.888,7.794,23
-3.947,-0.35,8.372,16
-3.632,-0.742,9.443,24
-3.835,-0.683,8.417,15
-4.389,-0.976,8.317,24
-4.594,-0.902,8.42,15
-3.366,-1.009,8.489,24
-4.411,-1.478,7.839,15
-4.078,-0.776,8.851,24
-4.632,-0.321,10.284,23
-4.187,-0.431,10.165,16
-4.58,-0.814,8.103,23
-4.699,-0.928,6.632,16
-4.758,-0.871,7.715,23
-3.544,-0.15,9.108,16
-3.659,-0.281,8.962,23
-4.156,-1.066,7.38,16
-4.546,-0.959,7.982,23
-3.861,-0.638,8.498,16
-3.363,-0.112,8.291,23
-2.659,-0.324,9.688,16
-2.964,-0.185,8.351,24
-4.073,-1,8.91,15
-3.118,-0.457,8.989,24
-3.735,-0.024,9.172,23
-3.292,-0.702,9.874,16
-2.899,-0.719,9.158,23
-3.832,-0.352,9.3,16
-3.632,-0.478,10.015,23
-3.59,-0.126,10.288,16
-3.266,-0.685,9.336,23
-4.604,-0.911,8.417,16
-4.061,-1.054,8.277,23
-4.028,-0.416,8.489,24
-3.747,-0.476,9.505,15
-3.349,-0.278,9.196,24
-3.432,-0.578,10.662,15
-2.994,-0.274,11.214,24
-2.98,-0.016,9.96,15
-2.516,-0.074,9.22,24
-2.821,-0.266,10.126,16
-3.016,-0.597,10.029,23
-2.587,-0.402,9.848,16
-3.014,-0.157,10.031,23
-2.552,-0.481,10.472,23
-2.983,-0.464,10.345,16
-2.637,-0.678,9.298,24
-2.84,-0.581,7.534,15
-2.868,-0.433,8.524,24
-1.578,0.004,9.17,15
-2.716,-0.531,9.431,24
-2.883,-0.764,8.486,15
-3.164,-0.776,8.817,24
-3.025,-0.476,8.191,15
-2.259,-0.547,8.003,24
-2.402,-0.714,8.608,23
-2.447,-0.371,8.558,16
-2.278,-0.602,9.505,23
-2.09,-0.333,10.16,16
-1.39,0.078,9.443,23
-2.321,-0.666,8.194,16
-1.552,-0.09,9.574,23
-2.083,-0.235,9.26,16
-2.195,-0.354,9.298,23
-1.143,-0.485,9.824,16
-2.249,-0.128,7.803,24
-1.607,-0.395,8.927,23
-2.264,-0.657,8.998,16
-2.561,-0.345,8.141,23
-1.588,-0.031,8.991,16
-1.969,-0.869,8.213,23
-2.016,-0.438,8.548,16
-2.278,-0.264,9.693,23
-2.304,-0.074,10.395,16
-1.159,-0.152,9.07,23
-1.726,-0.647,9.155,16
-1.873,-0.664,8.482,23
-2.299,-0.752,8.839,24
-2.061,-0.309,8.289,15
-1.204,-0.009,8.701,24
-2.349,-0.833,8.244,15
-1.531,0.004,8.01,24
-1.388,-0.276,7.751,15
-1.438,-0.2,8.184,24
-1.169,0.513,9.55,16
-0.916,-0.214,9.058,23
-0.769,-0.271,9.239,16
-1.557,-0.171,9.036,23
-1.309,-0.376,9.336,23
-0.962,0.097,9.748,16
-1.157,-0.114,10.053,24
-1.376,0.03,9.241,15
-1.188,-0.531,9.203,24
-1.312,-0.09,9.824,15
-0.947,0.016,9.996,24
-0.881,0.232,10.481,15
-1.112,-0.095,9.836,24
-1.416,-0.719,9.4,15
-1.566,-0.55,9.453,24
-1.607,-0.176,8.927,15
-0.897,0.223,8.972,24
0.385,0.021,9.569,23
-0.859,-0.345,9.696,16
-0.512,0.387,10.945,23
-0.852,-0.076,10.069,16
-0.752,-0.143,10.95,23
-0.145,0.435,10.667,16
-0.24,-0.038,10.481,23
0.151,-0.002,11.205,16
0.263,0.323,11.393,24
-0.514,0.282,10.579,15
-0.59,-0.083,10.393,24
0.223,0.618,10.986,23
0.335,0.409,11.336,16
-0.921,0.147,10.036,23
-0.386,-0.726,9.393,16
-1.162,-0.095,9.165,23
-1.169,-0.205,10.16,16
-0.862,-0.324,10.198,23
-1.638,-0.262,10.667,16
-0.326,-0.347,11.452,23
-1.166,-0.6,10.16,16
-0.778,-0.269,8.47,23
-0.226,-0.266,9.074,24
-1.557,-0.666,10.95,15
-0.807,-0.274,9.636,24
-1.814,0.097,9.543,15
-0.864,0.297,11.509,24
-0.69,0.342,11.469,23
-1.481,-0.369,11.524,16
-0.136,-0.2,10.167,16
-1.238,-0.243,8.655,23
-1.459,0.135,8.629,16
0.33,-0.245,8.951,23
-1.707,0.218,8.834,24
0.218,0.09,9.22,15
-0.524,-0.304,8.658,24
-1.476,-0.619,8.413,15
-0.319,-0.861,9.431,24
-0.84,0.009,10.067,15
-0.55,0.159,9.836,24
-0.286,-0.135,9.198,15
-1.207,0.161,10.791,24
0.585,-0.066,11.298,15
-1.278,-0.074,9.836,24
-0.555,-0.466,9.241,23
-0.643,-0.516,8.927,16
-1.3,-0.171,9.06,23
-0.493,0.154,9.803,16
-0.488,-0.231,10.246,23
-0.721,-0.347,10.683,16
-0.962,-0.05,11.657,23
-0.631,-0.421,11.019,16
-0.612,-0.24,10.66,24
-1.121,-0.374,8.734,15
-0.89,-0.297,8.734,24
-1.164,-0.645,9.108,15
-0.731,-0.188,8.629,24
-1.007,-0.083,9.41,23
-0.49,-0.105,10.395,16
-0.286,-0.002,10.581,23
-1.062,-0.543,10.36,16
-0.052,-0.797,9.47,23
-0.586,-0.783,9.136,16
-0.609,-0.671,7.944,23
-0.774,-0.614,7.825,16
-1.321,-0.143,8.341,23
-0.705,-0.014,9.748,24
-1.916,-0.105,10.138,15
-1.045,-0.452,9.431,24
-1.688,0.002,9.684,15
-1.878,-0.028,11.076,24
-0.233,-0.238,9.86,16
-1.516,0.042,8.417,23
-0.681,0.159,7.741,16
-0.507,-0.031,8.839,23
-1.547,0.118,9.85,16
-0.098,-0.119,9.693,23
-0.933,-0.009,9.75,24
-0.812,0.004,9.681,15
0.194,0.302,11.795,24
-1.059,-0.009,13.021,15
0.627,-0.021,10.674,24
-1.071,0.173,8.77,15
-1.202,0.068,10.672,24
0.256,-0.502,10.631,15
-0.94,0.19,10.319,24
0.161,0.049,9.467,15
-1.409,-0.133,8.234,24
-1.423,-0.157,9.443,15
-0.086,-0.385,9.355,24
-2.207,-0.152,8.658,23
-1.243,-0.04,9.086,16
-0.719,-0.036,8.644,23
-2.002,-0.502,9.084,16
-0.229,-0.347,8.622,23
-1.685,-0.176,8.47,16
-1.607,-0.578,8.132,24
0.22,0.232,8.765,15
-2.557,-0.045,10.036,24
0.061,-0.14,9.029,23
-1.759,-0.097,8.441,16
-1.097,-0.14,7.989,23
-0.014,-0.35,8.674,16
-1.664,-0.088,9.217,23
0.539,-0.343,8.748,16
-1.633,0.037,8.02,23
-0.002,0.149,8.277,16
-0.057,-0.578,8.546,23
-1.581,-0.5,9.393,16
0.335,-0.431,8.091,23
-1.452,0.182,7.165,24
-0.333,0.228,9.172,15
-0.507,-0.164,9.915,24
-1.297,-0.414,10.381,15
-0.44,-0.278,9.429,24
-1.481,0.054,9.653,16
-0.114,-0.238,9.443,23
-1.669,-0.278,8.948,16
-0.531,-0.178,7.684,23
-0.338,-0.093,9.005,16
-1.078,-0.493,9.986,23
-0.393,-0.414,10.096,16
-1.197,-0.143,9.529,23
-0.776,-0.24,9.377,24
-0.674,-0.402,10.529,15
-1.388,-0.193,9.569,24
-0.707,-0.005,8.677,15
-1.869,-0.312,8.713,24
-0.371,-0.231,8.436,15
-1.154,0.102,8.605,24
-0.636,-0.007,7.967,15
-0.681,0.171,9.265,24
-0.871,0.149,11.59,15
-0.462,-0.128,10.848,24
-1.369,0.271,10.588,23
-0.643,-0.128,10.726,16
-1.295,0.016,9.95,23
-0.736,0.028,9.967,16
-1.102,0.206,9.984,23
-0.835,-0.276,8.615,16
-0.493,-0.293,7.822,24
-0.9,0.016,8.613,15
-0.121,-0.207,8.741,24
-1.147,0.363,9.389,15
-0.267,0.09,10.607,24
-0.966,0.494,11.44,23
-0.614,0.066,11.407,16
-1.585,-0.55,10.481,23
-0.843,0.102,9.872,16
-1.009,-0.169,9.503,23
-1.35,-0.262,9.81,16
-0.276,-0.152,10.153,23
-2.066,0.154,8.67,16
-0.236,-0.331,9.322,23
-1.514,-0.257,9.148,16
-0.864,-0.078,8.694,23
-0.874,-0.028,8.786,24
-0.481,0.378,10.369,15
0.285,0.401,10.803,24
-0.726,0.156,9.646,16
-0.916,0.473,9.938,23
0.028,0.278,10.269,16
-0.188,0.271,9.81,23
0.023,0.285,10.762,16
-1.102,0.544,10.51,23
-0.764,0.487,10.198,16
0.101,0.466,10.379,23
-1.183,-0.143,10.943,24
0.113,-0.116,9.965,15
-1.219,0.511,9.536,24
0.066,0.142,9.589,15
-0.271,-0.143,9.179,24
-0.809,0.171,10.326,15
-0.85,0.306,10.229,24
-0.897,-0.031,9.898,15
-0.207,0.147,9.129,24
-1,0.071,9.493,15
-0.647,0.387,9.886,24
-0.557,0.063,10.096,23
-0.507,0.623,10.05,16
0.275,-0.081,10.424,23
-1.588,0.178,9.11,16
-0.514,0.332,10.464,23
-0.586,0.009,9.427,16
-1.371,0.39,10.312,24
0.025,0.068,10.653,15
-1.531,0.006,9.227,24
-1.045,-0.021,8.965,15
-0.788,-0.107,9.336,24
-0.993,-0.124,8.641,23
-0.09,-0.266,8.979,16
-1.616,-0.312,9.405,23
-0.759,-0.164,9.743,16
-0.697,0.078,9.074,23
-0.636,0.016,8.265,16
-0.914,0.275,9.043,23
-0.507,0.449,9.215,16
-0.638,0.354,9.584,23
-0.576,0.035,9.986,16
-0.519,0.723,9.603,23
-0.383,0.787,10.486,24
0.22,0.159,11.193,15
-0.378,0.29,11.152,24
-0.564,0.832,10.607,16
