,ax,ay,az,gx,gy,gz,time_diff,timestamp_x,gz_raw,theta,faceBottom,faceLeft,faceRight,faceTop,isFrontFace,noseX,noseY,time,timestamp_y
413,-13022.0,2290.0,7458.0,-41.0,23.0,-13.4487804878,0.110260009766,1449015509.59,-236.0,11.4012521686,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
414,-13164.0,1926.0,7454.0,-51.0,24.0,-20.2170731707,0.11686205864,1449015509.71,-396.0,9.43412168637,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
415,-13262.0,1142.0,7484.0,-41.0,42.0,-20.2170731707,0.103337049484,1449015509.81,-347.0,7.34494899569,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
416,-13280.0,610.0,7484.0,-35.0,25.0,-18.0219512195,0.113273859024,1449015509.93,-280.0,5.1792080667,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
417,-13274.0,144.0,7468.0,-36.0,30.0,-16.1317073171,0.103435993195,1449015510.03,-311.0,3.41284927072,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
418,-13326.0,-764.0,7396.0,-34.0,18.0,-7.77804878049,0.104851007462,1449015510.14,-143.0,2.15936826322,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
419,-13320.0,-234.0,7508.0,-28.0,16.0,0.69756097561,0.10631608963,1449015510.24,-4.0,1.78298337518,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
420,-13386.0,-16.0,7440.0,-19.0,16.0,7.22195121951,0.105220079422,1449015510.35,116.0,2.19962922625,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
421,-13306.0,128.0,7536.0,-24.0,11.0,7.22195121951,0.105070829391,1449015510.45,103.0,2.95844563071,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
422,-13446.0,152.0,7434.0,-29.0,15.0,0.0878048780488,0.107362985611,1449015510.56,-19.0,3.35084425007,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
423,-13340.0,118.0,7340.0,-27.0,14.0,0.0878048780488,0.105054140091,1449015510.66,-14.0,3.36006851603,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
424,-13414.0,126.0,7406.0,-32.0,16.0,0.69756097561,0.108305931091,1449015510.77,-4.0,3.40259840605,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
425,-13186.0,-304.0,7536.0,-8.0,8.0,12.2829268293,0.107939958572,1449015510.88,310.0,4.103155064,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
426,-13290.0,1738.0,7464.0,-22.0,8.0,12.2829268293,0.101204156876,1449015510.98,186.0,5.34623831772,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
427,-13274.0,922.0,7322.0,-27.0,18.0,-0.217073170732,0.113035917282,1449015511.1,-19.0,6.02817573576,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
428,-13186.0,1008.0,7478.0,-36.0,7.0,-0.217073170732,0.116312980652,1449015511.21,-40.0,6.00292730826,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
429,-13318.0,1014.0,7492.0,-28.0,13.0,-0.0341463414634,0.110263109207,1449015511.32,-16.0,5.989077186,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
430,-13258.0,1028.0,7444.0,-29.0,13.0,-0.0341463414634,0.101589918137,1449015511.42,-15.0,5.98560826197,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
431,-13296.0,972.0,7406.0,-29.0,14.0,0.0268292682927,0.10613489151,1449015511.53,-16.0,5.98521996359,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
432,-13350.0,1004.0,7438.0,-28.0,15.0,-0.0341463414634,0.104055166245,1449015511.63,-14.0,5.98483927395,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
433,-13340.0,1234.0,7436.0,-35.0,12.0,-1.68048780488,0.102574825287,1449015511.74,-43.0,5.89690012496,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
434,-13232.0,1042.0,7516.0,-29.0,19.0,-1.68048780488,0.101692199707,1449015511.84,-79.0,5.7260076235,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
435,-13282.0,816.0,7524.0,-32.0,13.0,-3.69268292683,0.105291843414,1449015511.94,-34.0,5.44313209784,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
436,-13260.0,1002.0,7442.0,-31.0,16.0,-3.69268292683,0.109614133835,1449015512.05,-76.0,5.03836185729,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
437,-13252.0,690.0,7522.0,-34.0,24.0,-11.9853658537,0.102444887161,1449015512.16,-214.0,4.23529388817,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
438,-13288.0,136.0,7500.0,-36.0,21.0,-11.9853658537,0.113680124283,1449015512.27,-212.0,2.87279600835,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
439,-13308.0,-38.0,7400.0,-32.0,26.0,-10.3390243902,0.110857963562,1449015512.38,-185.0,1.63537778825,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
440,-13304.0,-414.0,7460.0,-27.0,16.0,0.209756097561,0.108388900757,1449015512.49,-12.0,1.0864276604,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
441,-13312.0,-266.0,7380.0,-24.0,19.0,0.819512195122,0.104998111725,1449015512.59,-2.0,1.14046327399,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
442,-13482.0,226.0,7256.0,-16.0,19.0,0.819512195122,0.109553813934,1449015512.7,32.0,1.23024396053,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
443,-13414.0,22.0,7392.0,-29.0,12.0,0.69756097561,0.104236125946,1449015512.81,-4.0,1.30931087558,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
444,-13264.0,-132.0,7518.0,-29.0,17.0,0.69756097561,0.10685300827,1449015512.91,-9.0,1.38384736427,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
445,-13364.0,-380.0,7398.0,-25.0,11.0,6.5512195122,0.104467868805,1449015513.02,92.0,1.76247968877,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
446,-13308.0,-30.0,7454.0,-17.0,3.0,19.2341463415,0.110655069351,1449015513.13,300.0,3.18912041216,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
447,-13340.0,958.0,7386.0,-13.0,0.0,22.2829268293,0.114269971848,1449015513.24,350.0,5.56119780337,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
448,-13072.0,1492.0,7550.0,-10.0,10.0,23.8682926829,0.105532169342,1449015513.35,376.0,7.99641695982,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
449,-13098.0,2284.0,7462.0,-19.0,-8.0,23.8682926829,0.102880001068,1449015513.45,379.0,10.4519869365,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
450,-12952.0,3006.0,7532.0,-18.0,11.0,17.1,0.107292890549,1449015513.56,265.0,12.6497902079,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
451,-12878.0,3434.0,7530.0,-31.0,5.0,4.53902439024,0.11226606369,1449015513.67,59.0,13.8644542531,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
452,-12926.0,2890.0,7542.0,-28.0,17.0,-0.278048780488,0.110919952393,1449015513.78,-20.0,14.100767859,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
453,-12856.0,2862.0,7562.0,-33.0,15.0,-0.278048780488,0.105143070221,1449015513.89,-72.0,14.0715329566,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
454,-12950.0,2844.0,7470.0,-28.0,12.0,-1.3756097561,0.115458011627,1449015514.0,-12.0,13.9760688933,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
455,-12816.0,2702.0,7582.0,-33.0,13.0,-1.3756097561,0.106175899506,1449015514.11,-38.0,13.8300122901,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
456,-12870.0,2958.0,7620.0,-28.0,21.0,-3.20487804878,0.105643033981,1449015514.21,-68.0,13.5880639757,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
457,-12990.0,3314.0,7484.0,-49.0,29.0,-21.0707317073,0.111366987228,1449015514.33,-361.0,12.2363132148,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
458,-13012.0,1548.0,7656.0,-51.0,24.0,-21.0707317073,0.110360860825,1449015514.44,-377.0,9.9109291254,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
459,-13202.0,1026.0,7560.0,-36.0,25.0,-11.9853658537,0.107665061951,1449015514.54,-212.0,8.13143572953,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
460,-13142.0,1068.0,7486.0,-33.0,15.0,-5.46097560976,0.110584974289,1449015514.65,-105.0,7.16678411844,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
461,-13252.0,1134.0,7396.0,-29.0,14.0,-0.156097560976,0.106881141663,1449015514.76,-12.0,6.8666045218,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
462,-13214.0,1224.0,7468.0,-27.0,14.0,-0.156097560976,0.110991001129,1449015514.87,-18.0,6.84927909723,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
463,-13196.0,1774.0,7454.0,-35.0,14.0,-6.43658536585,0.108299016953,1449015514.98,-121.0,6.4922885572,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
464,-13172.0,608.0,7480.0,-37.0,41.0,-9.97317073171,0.112772941589,1449015515.09,-383.0,5.56700032426,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
465,-13302.0,-210.0,7444.0,-35.0,18.0,-9.97317073171,0.114588975906,1449015515.21,-179.0,4.42418490358,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
466,-13284.0,208.0,7424.0,-31.0,17.0,-8.26585365854,0.105330944061,1449015515.31,-126.0,3.46361807468,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
467,-13284.0,-292.0,7430.0,-32.0,23.0,-8.26585365854,0.109609127045,1449015515.42,-151.0,2.55760507089,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
468,-13354.0,-124.0,7386.0,-38.0,17.0,-9.66829268293,0.113689899445,1449015515.54,-174.0,1.5381394238,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
469,-13136.0,-304.0,7476.0,-40.0,26.0,-13.4487804878,0.112091064453,1449015515.65,-330.0,0.242530754427,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
470,-13260.0,-1468.0,7474.0,-37.0,25.0,-13.4487804878,0.105145931244,1449015515.75,-236.0,-1.17155379406,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
471,-13304.0,-1348.0,7330.0,-23.0,17.0,-1.3756097561,0.106559991837,1449015515.86,-2.0,-1.96139724574,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
472,-13408.0,-1040.0,7404.0,-32.0,14.0,-1.3756097561,0.102384090424,1449015515.96,-38.0,-2.1022377994,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
473,-13352.0,-1466.0,7278.0,-27.0,22.0,-4.11951219512,0.105465888977,1449015516.07,-99.0,-2.39201176021,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
474,-13352.0,-1570.0,7328.0,-29.0,18.0,-4.11951219512,0.105709075928,1449015516.17,-83.0,-2.82748158763,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
475,-13364.0,-2016.0,7352.0,-16.0,22.0,-0.0951219512195,0.106692075729,1449015516.28,-17.0,-3.05231562039,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
476,-13334.0,-1722.0,7290.0,-28.0,13.0,2.46585365854,0.102838993073,1449015516.38,25.0,-2.93041378957,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
477,-13272.0,-1650.0,7414.0,-25.0,13.0,6.24634146341,0.103202819824,1449015516.49,87.0,-2.48085223785,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
478,-13368.0,-1652.0,7232.0,-20.0,5.0,12.5268292683,0.107592105865,1449015516.59,224.0,-1.47092975145,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
479,-13398.0,-334.0,7318.0,-22.0,14.0,12.5268292683,0.102528095245,1449015516.7,190.0,-0.186577807112,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
480,-13240.0,-760.0,7432.0,-27.0,15.0,1.67317073171,0.10567688942,1449015516.8,-17.0,0.563728107766,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
481,-13344.0,-852.0,7396.0,-28.0,11.0,1.67317073171,0.108942985535,1449015516.91,12.0,0.746008322588,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
482,-13418.0,-590.0,7368.0,-23.0,13.0,6.5512195122,0.111716032028,1449015517.02,96.0,1.20540644454,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
483,-13354.0,-244.0,7392.0,-24.0,7.0,6.5512195122,0.106517076492,1449015517.13,92.0,1.90322319444,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
484,-13378.0,-168.0,7362.0,-26.0,12.0,2.70975609756,0.11363196373,1449015517.24,29.0,2.42939461673,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
485,-13398.0,-276.0,7398.0,-27.0,17.0,0.0878048780488,0.10643696785,1449015517.35,-14.0,2.57827657054,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
486,-13398.0,-260.0,7410.0,-26.0,15.0,0.0878048780488,0.10554599762,1449015517.46,-14.0,2.58754402399,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
487,-13316.0,-228.0,7306.0,-24.0,10.0,0.0878048780488,0.107763051987,1449015517.56,-16.0,2.59700614563,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
488,-13534.0,-544.0,7228.0,-30.0,18.0,0.148780487805,0.103045940399,1449015517.67,-12.0,2.60919572638,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
489,-13312.0,-300.0,7410.0,-28.0,13.0,0.148780487805,0.105484008789,1449015517.77,-13.0,2.62488968867,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
490,-13376.0,-296.0,7390.0,-28.0,17.0,0.0878048780488,0.108256101608,1449015517.88,-15.0,2.63769559337,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
491,-13374.0,-316.0,7396.0,-30.0,14.0,0.0878048780488,0.102240800858,1449015517.98,-14.0,2.64667283442,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
492,-13390.0,-340.0,7344.0,-28.0,16.0,0.0878048780488,0.102527141571,1449015518.08,-14.0,2.65567521758,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
493,-13458.0,-292.0,7482.0,-29.0,14.0,0.0268292682927,0.104480028152,1449015518.19,-15.0,2.661663707,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
494,-13292.0,-374.0,7368.0,-29.0,13.0,0.0268292682927,0.109650850296,1449015518.3,-15.0,2.66460555908,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
495,-13388.0,-408.0,7492.0,-28.0,16.0,0.0268292682927,0.119223117828,1449015518.42,-14.0,2.6678042281,-1,-1,-1,-1,0,235.305358887,119.263694763,1449015464.6,1449015464.62
